# variables="x","y"
# zone, t="hill grid points"
# Note: there may be round-off errors
 # STRANDID=0, SOLUTIONTIME=0
 # I=197, J=129, K=1, ZONETYPE=Ordered
# DATAPACKING=BLOCK
 # DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
   4.637535       4.705513       4.772848       4.839549       4.905626    
   4.971080       5.035923       5.100158       5.163785       5.226819    
   5.289255       5.351104       5.412368       5.473054       5.533164    
   5.592701       5.651675       5.710085       5.767937       5.825232    
   5.881978       5.938177       5.993830       6.048940       6.103512    
   6.157542       6.211035       6.263990       6.316410       6.368288    
   6.419622       6.470411       6.520647       6.570318       6.619412    
   6.667912       6.715790       6.763013       6.809534       6.855278    
   6.900147       6.943979       6.986526       7.027357       7.066008    
   7.102767       7.138371       7.173268       7.207737       7.241979    
   7.276137       7.310328       7.344641       7.379153       7.413936    
   7.449071       7.484642       7.520675       7.557144       7.593991    
   7.631150       7.668540       7.706077       7.743670       7.781207    
   7.818564       7.855662       7.892469       7.928982       7.965220    
   8.001206       8.036988       8.072622       8.108197       8.143846    
   8.179729       8.215956       8.252579       8.289628       8.327125    
   8.365105       8.403647       8.443047       8.483357       8.524551    
   8.566508       8.608962       8.651476       8.693630       8.735131    
   8.775789       8.815498       8.854227       8.891861       8.928443    
   8.964363       9.000000     -3.7419209E-08  3.5796039E-02  7.1873613E-02
  0.1086188      0.1464257      0.1853383      0.2252436      0.2661112    
  0.3078321      0.3502180      0.3929757      0.4356776      0.4778858    
  0.5193292      0.5598804      0.5995082      0.6382626      0.6764408    
  0.7141135      0.7513183      0.7880828      0.8244311      0.8604124    
  0.8961406      0.9317812      0.9674652       1.003287       1.039302    
   1.075559       1.112085       1.148895       1.185988       1.223332    
   1.260846       1.298407       1.335899       1.373227       1.410303    
   1.447051       1.483401       1.519296       1.554709       1.589668    
   1.624260       1.658563       1.692656       1.726618       1.760543    
   1.794545       1.828776       1.863437       1.898812       1.935349    
   1.973787       2.014418       2.056784       2.100453       2.145181    
   2.190802       2.237217       2.284348       2.332148       2.380575    
   2.429606       2.479223       2.529409       2.580154       2.631450    
   2.683293       2.735681       2.788607       2.842074       2.896084    
   2.950631       3.005721       3.061355       3.117537       3.174266    
   3.231547       3.289385       3.347782       3.406744       3.466270    
   3.526370       3.587045       3.648300       3.710139       3.772568    
   3.835593       3.899213       3.963439       4.028276       4.093727    
   4.159794       4.226489       4.293818       4.361790       4.430414    
   4.499651       4.568885       4.637509       4.705482       4.772810    
   4.839507       4.905578       4.971026       5.035864       5.100091    
   5.163713       5.226739       5.289168       5.351009       5.412265    
   5.472941       5.533042       5.592570       5.651533       5.709932    
   5.767771       5.825053       5.881783       5.937967       5.993603    
   6.048694       6.103245       6.157253       6.210721       6.263648    
   6.316037       6.367881       6.419178       6.469924       6.520112    
   6.569730       6.618762       6.667193       6.714993       6.762125    
   6.808542       6.854166       6.898897       6.942572       6.984941    
   7.025578       7.064023       7.100567       7.135951       7.170620    
   7.204861       7.238875       7.272811       7.306785       7.340893    
   7.375212       7.409817       7.444793       7.480223       7.516136    
   7.552505       7.589272       7.626370       7.663716       7.701226    
   7.738804       7.776338       7.813700       7.850812       7.887640    
   7.924181       7.960454       7.996486       8.032323       8.068021    
   8.103676       8.139419       8.175414       8.211773       8.248547    
   8.285765       8.323449       8.361635       8.400398       8.440034    
   8.480594       8.522045       8.564261       8.606973       8.649736    
   8.692130       8.733858       8.774731       8.814641       8.853559    
   8.891370       8.928121       8.964202       9.000000     -3.7419209E-08
  3.5959754E-02  7.2202295E-02  0.1091179      0.1471044      0.1862079    
  0.2263159      0.2673988      0.3093476      0.3519735      0.3949818    
  0.4379422      0.4804116      0.5221134      0.5629153      0.6027817    
  0.6417600      0.6801465      0.7180102      0.7553878      0.7923061    
  0.8287888      0.8648856      0.9007112      0.9364333      0.9721852    
   1.008063       1.044124       1.080418       1.116973       1.153804    
   1.190910       1.228259       1.265769       1.303314       1.340777    
   1.378059       1.415073       1.451739       1.487987       1.523761    
   1.559032       1.593830       1.628244       1.662354       1.696242    
   1.729988       1.763691       1.797466       1.831469       1.865904    
   1.901058       1.937379       1.975609       2.016043       2.058229    
   2.101736       2.146322       2.191818       2.238125       2.285161    
   2.332877       2.381232       2.430199       2.479759       2.529895    
   2.580595       2.631850       2.683658       2.736013       2.788910    
   2.842350       2.896336       2.950861       3.005931       3.061546    
   3.117711       3.174425       3.231692       3.289516       3.347901    
   3.406851       3.466367       3.526456       3.587122       3.648368    
   3.710199       3.772620       3.835638       3.899251       3.963471    
   4.028301       4.093745       4.159807       4.226496       4.293818    
   4.361785       4.430403       4.499635       4.568864       4.637481    
   4.705449       4.772772       4.839462       4.905527       4.970969    
   5.035800       5.100021       5.163636       5.226655       5.289076    
   5.350909       5.412156       5.472824       5.532915       5.592432    
   5.651383       5.709769       5.767595       5.824863       5.881578    
   5.937745       5.993362       6.048433       6.102962       6.156946    
   6.210387       6.263285       6.315643       6.367451       6.418708    
   6.469409       6.519547       6.569108       6.618077       6.666435    
   6.714151       6.761189       6.807498       6.852997       6.897586    
   6.941101       6.983290       7.023730       7.061967       7.098296    
   7.133458       7.167903       7.201916       7.235704       7.269417    
   7.303177       7.337079       7.371206       7.405633       7.440449    
   7.475739       7.511530       7.547799       7.584485       7.621521    
   7.658822       7.696303       7.733866       7.771396       7.808764    
   7.845890       7.882739       7.919310       7.955621       7.991699    
   8.027593       8.063359       8.099096       8.134936       8.171048    
   8.207542       8.244471       8.281861       8.319737       8.358132    
   8.397120       8.436995       8.477806       8.519515       8.561994    
   8.604963       8.647979       8.690612       8.732569       8.773657    
   8.813770       8.852879       8.890870       8.927791       8.964037    
   9.000000     -3.7419209E-08  3.6126509E-02  7.2536923E-02  0.1096256    
  0.1477940      0.1870904      0.2274029      0.2687024      0.3108804    
  0.3537473      0.3970074      0.4402275      0.4829597      0.5249218    
  0.5659766      0.6060846      0.6452898      0.6838878      0.7219462    
  0.7595001      0.7965757      0.8331965      0.8694122      0.9053386    
  0.9411454      0.9769679       1.012904       1.049013       1.085346    
   1.121932       1.158784       1.195904       1.233258       1.270763    
   1.308292       1.345724       1.382960       1.419910       1.456493    
   1.492639       1.528290       1.563418       1.598056       1.632293    
   1.666211       1.699893       1.733425       1.766906       1.800456    
   1.834232       1.868442       1.903375       1.939481       1.977501    
   2.017736       2.059738       2.103081       2.147520       2.192888    
   2.239081       2.286018       2.333648       2.381926       2.430826    
   2.480326       2.530409       2.581062       2.632275       2.684044    
   2.736365       2.789231       2.842643       2.896603       2.951105    
   3.006153       3.061749       3.117897       3.174594       3.231845    
   3.289655       3.348027       3.406965       3.466469       3.526548    
   3.587205       3.648441       3.710263       3.772676       3.835685    
   3.899291       3.963504       4.028328       4.093765       4.159821    
   4.226503       4.293820       4.361781       4.430393       4.499619    
   4.568841       4.637453       4.705414       4.772731       4.839415    
   4.905474       4.970910       5.035734       5.099948       5.163555    
   5.226566       5.288980       5.350803       5.412041       5.472700    
   5.532779       5.592285       5.651225       5.709598       5.767410    
   5.824663       5.881361       5.937510       5.993108       6.048158    
   6.102664       6.156622       6.210035       6.262903       6.315226    
   6.366996       6.418210       6.468864       6.518950       6.568451    
   6.617353       6.665635       6.713265       6.760204       6.806400    
   6.851771       6.896214       6.939564       6.981570       7.021811    
   7.059839       7.095953       7.130895       7.165115       7.198902    
   7.232465       7.265957       7.299502       7.333200       7.367135    
   7.401385       7.436041       7.471189       7.506858       7.543024    
   7.579628       7.616601       7.653857       7.691309       7.728856    
   7.766382       7.803756       7.840896       7.877768       7.914369    
   7.950720       7.986847       8.022799       8.058638       8.094460    
   8.130402       8.166633       8.203265       8.240351       8.277919    
   8.315990       8.354596       8.393812       8.433928       8.474993    
   8.516963       8.559705       8.602935       8.646202       8.689077    
   8.731262       8.772568       8.812886       8.852188       8.890362    
   8.927456       8.963871       9.000000     -3.7419209E-08  3.6296234E-02
  7.2877355E-02  0.1101417      0.1484944      0.1879857      0.2285043    
  0.2700220      0.3124301      0.3555392      0.3990522      0.4425334    
  0.4855299      0.5277542      0.5690643      0.6094164      0.6488517    
  0.6876646      0.7259209      0.7636546      0.8008912      0.8376535    
  0.8739916      0.9100221      0.9459166      0.9818127       1.017810    
   1.053969       1.090343       1.126959       1.163835       1.200969    
   1.238328       1.275828       1.313339       1.350741       1.387929    
   1.424815       1.461314       1.497356       1.532883       1.567869    
   1.602346       1.636405       1.670131       1.703610       1.736928    
   1.770189       1.803515       1.837066       1.871052       1.905764    
   1.941654       1.979464       2.019498       2.061314       2.104487    
   2.148776       2.194011       2.240087       2.286922       2.334461    
   2.382659       2.431489       2.480926       2.530953       2.581556    
   2.632724       2.684453       2.736738       2.789571       2.842954    
   2.896886       2.951363       3.006389       3.061965       3.118093    
   3.174773       3.232008       3.289803       3.348161       3.407086    
   3.466578       3.526646       3.587292       3.648519       3.710332    
   3.772735       3.835737       3.899334       3.963540       4.028356    
   4.093787       4.159835       4.226512       4.293822       4.361776    
   4.430382       4.499601       4.568817       4.637423       4.705378    
   4.772689       4.839366       4.905418       4.970847       5.035665    
   5.099871       5.163470       5.226473       5.288877       5.350692    
   5.411920       5.472568       5.532637       5.592131       5.651058    
   5.709417       5.767214       5.824451       5.881132       5.937263    
   5.992839       6.047867       6.102348       6.156280       6.209663    
   6.262498       6.314785       6.366515       6.417685       6.468289    
   6.518318       6.567758       6.616589       6.664792       6.712331    
   6.759168       6.805247       6.850485       6.894779       6.937960    
   6.979780       7.019821       7.057639       7.093538       7.128260    
   7.162256       7.195818       7.229157       7.262430       7.295763    
   7.329257       7.363000       7.397074       7.431569       7.466574    
   7.502121       7.538184       7.574705       7.611613       7.648823    
   7.686244       7.723775       7.761296       7.798676       7.835831    
   7.872727       7.909360       7.945752       7.981929       8.017943    
   8.053856       8.089767       8.125813       8.162167       8.198941    
   8.236189       8.273937       8.312207       8.351028       8.390475    
   8.430836       8.472157       8.514389       8.557395       8.600886    
   8.644407       8.687525       8.729941       8.771464       8.811990    
   8.851486       8.889845       8.927114       8.963701       9.000000    
 -3.7419209E-08  3.6468860E-02  7.3223464E-02  0.1106661      0.1492054    
  0.1888936      0.2296200      0.2713571      0.3139968      0.3573491    
  0.4011161      0.4448596      0.4881219      0.5306104      0.5721779    
  0.6127768      0.6524450      0.6914759      0.7299337      0.7678509    
  0.8052519      0.8421593      0.8786231      0.9147609      0.9507461    
  0.9867184       1.022779       1.058991       1.095406       1.132056    
   1.168955       1.206104       1.243468       1.280962       1.318456    
   1.355826       1.392966       1.429785       1.466199       1.502137    
   1.537540       1.572382       1.606699       1.640580       1.674116    
   1.707392       1.740498       1.773540       1.806643       1.839970    
   1.873734       1.908225       1.943900       1.981499       2.021330    
   2.062956       2.105958       2.150093       2.195191       2.241146    
   2.287873       2.335318       2.383432       2.432188       2.481560    
   2.531528       2.582079       2.633200       2.684886       2.737133    
   2.789931       2.843282       2.897187       2.951637       3.006639    
   3.062193       3.118301       3.174962       3.232180       3.289959    
   3.348303       3.407214       3.466694       3.526750       3.587384    
   3.648601       3.710405       3.772799       3.835791       3.899381    
   3.963578       4.028387       4.093810       4.159852       4.226521    
   4.293825       4.361772       4.430371       4.499583       4.568793    
   4.637392       4.705340       4.772644       4.839315       4.905360    
   4.970781       5.035591       5.099789       5.163381       5.226375    
   5.288770       5.350575       5.411793       5.472430       5.532486    
   5.591969       5.650882       5.709227       5.767008       5.824227    
   5.880891       5.937000       5.992556       6.047560       6.102015    
   6.155918       6.209270       6.262070       6.314319       6.366006    
   6.417130       6.467682       6.517653       6.567026       6.615784    
   6.663904       6.711349       6.758079       6.804037       6.849139    
   6.893279       6.936288       6.977920       7.017758       7.055365    
   7.091049       7.125551       7.159325       7.192664       7.225781    
   7.258835       7.291956       7.325248       7.358801       7.392699    
   7.427033       7.461896       7.497319       7.533278       7.569715    
   7.606557       7.643719       7.681109       7.718623       7.756140    
   7.793526       7.830696       7.867616       7.904283       7.940718    
   7.976948       8.013026       8.049016       8.085018       8.121172    
   8.157653       8.194572       8.231985       8.269917       8.308390    
   8.347429       8.387109       8.427717       8.469296       8.511793    
   8.555065       8.598820       8.642594       8.685956       8.728603    
   8.770348       8.811081       8.850775       8.889320       8.926768    
   8.963528       9.000000     -3.7419209E-08  3.6644295E-02  7.3575109E-02
  0.1111986      0.1499267      0.1898138      0.2307496      0.2727076    
  0.3155800      0.3591766      0.4031988      0.4472059      0.4907355    
  0.5334898      0.5753171      0.6161653      0.6560693      0.6953214    
  0.7339839      0.7720878      0.8096569      0.8467127      0.8833057    
  0.9195540      0.9556331      0.9916843       1.027811       1.064077    
   1.100537       1.137220       1.174144       1.211308       1.248677    
   1.286166       1.323641       1.360978       1.398069       1.434821    
   1.471149       1.506981       1.542259       1.576958       1.611114    
   1.644819       1.678164       1.711238       1.744134       1.776960    
   1.809841       1.842946       1.876488       1.910761       1.946220    
   1.983607       2.023233       2.064668       2.107494       2.151471    
   2.196428       2.242258       2.288874       2.336221       2.384248    
   2.432926       2.482229       2.532135       2.582631       2.633703    
   2.685344       2.737551       2.790313       2.843630       2.897504    
   2.951927       3.006904       3.062434       3.118521       3.175163    
   3.232363       3.290126       3.348453       3.407350       3.466817    
   3.526860       3.587483       3.648689       3.710482       3.772866    
   3.835850       3.899430       3.963619       4.028420       4.093835    
   4.159869       4.226532       4.293828       4.361768       4.430360    
   4.499565       4.568768       4.637360       4.705300       4.772598    
   4.839261       4.905298       4.970712       5.035514       5.099704    
   5.163286       5.226271       5.288657       5.350452       5.411659    
   5.472284       5.532329       5.591796       5.650695       5.709025    
   5.766790       5.823992       5.880635       5.936724       5.992256    
   6.047235       6.101663       6.155536       6.208855       6.261619    
   6.313828       6.365470       6.416544       6.467041       6.516951    
   6.566257       6.614937       6.662969       6.710317       6.756936    
   6.802769       6.847731       6.891713       6.934547       6.975987    
   7.015622       7.053018       7.088487       7.122770       7.156322    
   7.189440       7.222336       7.255174       7.288085       7.321176    
   7.354539       7.388260       7.422435       7.457155       7.492454    
   7.528307       7.564658       7.601435       7.638549       7.675906    
   7.713402       7.750915       7.788306       7.825492       7.862438    
   7.899139       7.935619       7.971904       8.008049       8.044118    
   8.080215       8.116480       8.153090       8.190159       8.227740    
   8.265860       8.304537       8.343799       8.383715       8.424573    
   8.466411       8.509175       8.552715       8.596733       8.640764    
   8.684370       8.727251       8.769217       8.810159       8.850053    
   8.888787       8.926416       8.963352       9.000000     -3.7419209E-08
  3.6822475E-02  7.3932126E-02  0.1117388      0.1506581      0.1907460    
  0.2318929      0.2740732      0.3171795      0.3610215      0.4053000    
  0.4495719      0.4933703      0.5363923      0.5784814      0.6195813    
  0.6597239      0.6992002      0.7380707      0.7763649      0.8141053    
  0.8513131      0.8880386      0.9244005      0.9605764      0.9967095    
   1.032905       1.069227       1.105732       1.142451       1.179400    
   1.216580       1.253955       1.291437       1.328894       1.366196    
   1.403237       1.439921       1.476162       1.511888       1.547040    
   1.581596       1.615591       1.649120       1.682276       1.715150    
   1.747836       1.780447       1.813110       1.845994       1.879315    
   1.913370       1.948614       1.985788       2.025208       2.066449    
   2.109097       2.152912       2.197724       2.243424       2.289926    
   2.337170       2.385107       2.433703       2.482934       2.532776    
   2.583214       2.634233       2.685828       2.737992       2.790715    
   2.843998       2.897840       2.952234       3.007185       3.062690    
   3.118755       3.175375       3.232556       3.290302       3.348613    
   3.407495       3.466947       3.526977       3.587588       3.648782    
   3.710564       3.772938       3.835912       3.899483       3.963663    
   4.028455       4.093862       4.159888       4.226543       4.293832    
   4.361764       4.430349       4.499547       4.568741       4.637325    
   4.705259       4.772549       4.839204       4.905234       4.970640    
   5.035433       5.099614       5.163188       5.226162       5.288538    
   5.350322       5.411518       5.472130       5.532162       5.591616    
   5.650499       5.708813       5.766561       5.823743       5.880366    
   5.936433       5.991940       6.046893       6.101292       6.155133    
   6.208417       6.261143       6.313309       6.364905       6.415927    
   6.466367       6.516212       6.565444       6.614045       6.661987    
   6.709232       6.755737       6.801441       6.846258       6.890079    
   6.932736       6.973983       7.013411       7.050595       7.085849    
   7.119915       7.153248       7.186145       7.218822       7.251446    
   7.284148       7.317039       7.350214       7.383759       7.417774    
   7.452351       7.487525       7.523273       7.559537       7.596246    
   7.633310       7.670635       7.708113       7.745620       7.783017    
   7.820220       7.857192       7.893929       7.930456       7.966798    
   8.003012       8.039164       8.075357       8.111736       8.148480    
   8.185701       8.223454       8.261765       8.300651       8.340137    
   8.380293       8.421403       8.463504       8.506536       8.550344    
   8.594628       8.638916       8.682768       8.725883       8.768071    
   8.809225       8.849319       8.888246       8.926059       8.963174    
   9.000000     -3.7419209E-08  3.7003301E-02  7.4294373E-02  0.1122868    
  0.1513993      0.1916900      0.2330497      0.2754537      0.3187949    
  0.3628836      0.4074195      0.4519574      0.4960259      0.5393174    
  0.5816702      0.6230245      0.6634082      0.7031118      0.7421935    
  0.7806811      0.8185962      0.8559594      0.8928206      0.9292994    
  0.9655750       1.001793       1.038059       1.074440       1.110992    
   1.147748       1.184723       1.221919       1.259299       1.296775    
   1.334212       1.371480       1.408469       1.445084       1.481237    
   1.516855       1.551882       1.586294       1.620129       1.653483    
   1.686451       1.719126       1.751605       1.784002       1.816448    
   1.849113       1.882215       1.916052       1.951082       1.988044    
   2.027256       2.068300       2.110767       2.154417       2.199080    
   2.244648       2.291030       2.338168       2.386010       2.434523    
   2.483678       2.533452       2.583829       2.634794       2.686339    
   2.738458       2.791141       2.844387       2.898196       2.952559    
   3.007481       3.062961       3.119002       3.175601       3.232761    
   3.290488       3.348782       3.407648       3.467085       3.527101    
   3.587698       3.648880       3.710651       3.773014       3.835978    
   3.899539       3.963710       4.028493       4.093891       4.159909    
   4.226555       4.293836       4.361761       4.430337       4.499527    
   4.568714       4.637290       4.705216       4.772498       4.839145    
   4.905166       4.970564       5.035348       5.099520       5.163083    
   5.226048       5.288413       5.350185       5.411369       5.471968    
   5.531986       5.591425       5.650294       5.708590       5.766318    
   5.823481       5.880082       5.936125       5.991607       6.046532    
   6.100900       6.154708       6.207956       6.260641       6.312763    
   6.364310       6.415277       6.465656       6.515434       6.564591    
   6.613107       6.660955       6.708095       6.754481       6.800052    
   6.844721       6.888377       6.930854       6.971905       7.011126    
   7.048098       7.083138       7.116986       7.150101       7.182779    
   7.215240       7.247650       7.280146       7.312839       7.345826    
   7.379197       7.413052       7.447485       7.482534       7.518176    
   7.554353       7.590994       7.628007       7.665298       7.702757    
   7.740258       7.777662       7.814881       7.851880       7.888655    
   7.925229       7.961631       7.997917       8.034153       8.070447    
   8.106944       8.143825       8.181202       8.219130       8.257635    
   8.296732       8.336447       8.376843       8.418208       8.460573    
   8.503875       8.547956       8.592505       8.637051       8.681149    
   8.724501       8.766912       8.808279       8.848577       8.887696    
   8.925695       8.962993       9.000000     -3.7419209E-08  3.7186686E-02
  7.4661687E-02  0.1128421      0.1521501      0.1926454      0.2342195    
  0.2768486      0.3204262      0.3647625      0.4095568      0.4543619    
  0.4987021      0.5422646      0.5848833      0.6264940      0.6671216    
  0.7070553      0.7463512      0.7850356      0.8231288      0.8606504    
  0.8976506      0.9342495      0.9706278       1.006932       1.043272    
   1.079714       1.116315       1.153108       1.190111       1.227324    
   1.264709       1.302179       1.339595       1.376827       1.413765    
   1.450309       1.486373       1.521884       1.556785       1.591053    
   1.624728       1.657907       1.690688       1.723166       1.755440    
   1.787626       1.819856       1.852304       1.885189       1.918810    
   1.953625       1.990374       2.029377       2.070224       2.112507    
   2.155988       2.200499       2.245929       2.292188       2.339217    
   2.386960       2.435385       2.484461       2.534165       2.584478    
   2.635385       2.686878       2.738951       2.791591       2.844798    
   2.898571       2.952902       3.007794       3.063247       3.119263    
   3.175839       3.232978       3.290685       3.348961       3.407810    
   3.467231       3.527232       3.587816       3.648985       3.710743    
   3.773095       3.836047       3.899599       3.963759       4.028533    
   4.093923       4.159931       4.226569       4.293841       4.361758    
   4.430326       4.499507       4.568686       4.637254       4.705172    
   4.772444       4.839084       4.905096       4.970484       5.035259    
   5.099421       5.162974       5.225928       5.288281       5.350042    
   5.411212       5.471798       5.531802       5.591225       5.650076    
   5.708354       5.766063       5.823205       5.879783       5.935801    
   5.991256       6.046151       6.100488       6.154260       6.207469    
   6.260111       6.312187       6.363682       6.414592       6.464908    
   6.514615       6.563694       6.612123       6.659872       6.706902    
   6.753166       6.798601       6.843118       6.886606       6.928899    
   6.969752       7.008765       7.045525       7.080350       7.113984    
   7.146882       7.179343       7.211589       7.243789       7.276079    
   7.308575       7.341375       7.374573       7.408269       7.442559    
   7.477482       7.513018       7.549106       7.585677       7.622639    
   7.659895       7.697335       7.734830       7.772240       7.809477    
   7.846503       7.883318       7.919941       7.956404       7.992764    
   8.029088       8.065486       8.102104       8.139123       8.176660    
   8.214767       8.253469       8.292781       8.332726       8.373367    
   8.414989       8.457621       8.501194       8.545547       8.590364    
   8.635169       8.679516       8.723104       8.765740       8.807323    
   8.847825       8.887140       8.925327       8.962809       9.000000    
 -3.7419209E-08  3.7372556E-02  7.5033896E-02  0.1134047      0.1529102    
  0.1936120      0.2354021      0.2782576      0.3220727      0.3666578    
  0.4117117      0.4567852      0.5013983      0.5452334      0.5881198    
  0.6299892      0.6708633      0.7110299      0.7505431      0.7894274    
  0.8277017      0.8653852      0.9025275      0.9392494      0.9757333    
   1.012128       1.048543       1.085047       1.121699       1.158532    
   1.195563       1.232793       1.270183       1.307646       1.345041    
   1.382237       1.419121       1.455595       1.491569       1.526972    
   1.561746       1.595871       1.629386       1.662393       1.694988    
   1.727270       1.759341       1.791317       1.823334       1.855567    
   1.888236       1.921643       1.956244       1.992779       2.031574    
   2.072220       2.114316       2.157626       2.201981       2.247270    
   2.293402       2.340317       2.387958       2.436291       2.485285    
   2.534915       2.585161       2.636008       2.687447       2.739470    
   2.792065       2.845232       2.898968       2.953264       3.008126    
   3.063550       3.119539       3.176091       3.233208       3.290894    
   3.349150       3.407981       3.467386       3.527371       3.587941    
   3.649096       3.710841       3.773180       3.836122       3.899662    
   3.963812       4.028576       4.093956       4.159955       4.226584    
   4.293847       4.361755       4.430315       4.499487       4.568656    
   4.637216       4.705125       4.772388       4.839018       4.905022    
   4.970400       5.035165       5.099318       5.162859       5.225801    
   5.288143       5.349891       5.411047       5.471619       5.531607    
   5.591013       5.649847       5.708106       5.765795       5.822914    
   5.879468       5.935460       5.990886       6.045750       6.100053    
   6.153788       6.206956       6.259554       6.311581       6.363022    
   6.413872       6.464122       6.513755       6.562752       6.611089    
   6.658737       6.705654       6.751791       6.797085       6.841446    
   6.884764       6.926870       6.967525       7.006329       7.042875    
   7.077488       7.110907       7.143589       7.175837       7.207870    
   7.239861       7.271948       7.304248       7.336864       7.369889    
   7.403426       7.437573       7.472372       7.507798       7.543798    
   7.580299       7.617208       7.654429       7.691848       7.729337    
   7.766753       7.804008       7.841064       7.877918       7.914593    
   7.951119       7.987556       8.023971       8.060474       8.097216    
   8.134377       8.172077       8.210366       8.249269       8.288798    
   8.328977       8.369865       8.411746       8.454646       8.498493    
   8.543118       8.588205       8.633270       8.677866       8.721692    
   8.764556       8.806355       8.847064       8.886577       8.924954    
   8.962623       9.000000     -3.7419209E-08  3.7560806E-02  7.5410835E-02
  0.1139742      0.1536793      0.1945895      0.2365972      0.2796805    
  0.3237343      0.3685692      0.4138837      0.4592268      0.5041140    
  0.5482234      0.5913794      0.6335096      0.6746325      0.7150347    
  0.7547681      0.7938554      0.8323141      0.8701625      0.9074500    
  0.9442980      0.9808903       1.017377       1.053870       1.090440    
   1.127144       1.164017       1.201077       1.238324       1.275720    
   1.313175       1.350549       1.387708       1.424538       1.460940    
   1.496824       1.532117       1.566765       1.600747       1.634104    
   1.666938       1.699349       1.731438       1.763307       1.795076    
   1.826882       1.858901       1.891357       1.924550       1.958938    
   1.995261       2.033845       2.074289       2.116197       2.159332    
   2.203527       2.248671       2.294673       2.341470       2.389005    
   2.437243       2.486151       2.535704       2.585881       2.636665    
   2.688047       2.740018       2.792566       2.845689       2.899386    
   2.953647       3.008475       3.063869       3.119831       3.176357    
   3.233450       3.291114       3.349350       3.408162       3.467549    
   3.527519       3.588073       3.649213       3.710945       3.773272    
   3.836201       3.899729       3.963869       4.028622       4.093992    
   4.159981       4.226600       4.293854       4.361753       4.430303    
   4.499466       4.568626       4.637177       4.705076       4.772330    
   4.838951       4.904944       4.970313       5.035067       5.099208    
   5.162739       5.225669       5.287998       5.349732       5.410874    
   5.471431       5.531403       5.590792       5.649607       5.707845    
   5.765512       5.822608       5.879136       5.935101       5.990497    
   6.045328       6.099595       6.153291       6.206417       6.258968    
   6.310943       6.362327       6.413115       6.463295       6.512851    
   6.561763       6.610005       6.657547       6.704347       6.750354    
   6.795504       6.839706       6.882850       6.924768       6.965220    
   7.003815       7.040149       7.074550       7.107756       7.140225    
   7.172260       7.204083       7.235867       7.267753       7.299860    
   7.332293       7.365145       7.398524       7.432529       7.467201    
   7.502520       7.538430       7.574860       7.611716       7.648900    
   7.686299       7.723781       7.761203       7.798476       7.835562    
   7.872458       7.909186       7.945777       7.982292       8.018801    
   8.055414       8.092282       8.129590       8.167455       8.205929    
   8.245035       8.284786       8.325200       8.366339       8.408481    
   8.451651       8.495772       8.540673       8.586029       8.631355    
   8.676202       8.720266       8.763358       8.805375       8.846293    
   8.886006       8.924577       8.962435       9.000000     -3.7419209E-08
  3.7751343E-02  7.5792328E-02  0.1145504      0.1544571      0.1955774    
  0.2378043      0.2811168      0.3254104      0.3704962      0.4160725    
  0.4616862      0.5068489      0.5512339      0.5946612      0.6370544    
  0.6784285      0.7190688      0.7590253      0.7983184      0.8369645    
  0.8749809      0.9124168      0.9493936      0.9860972       1.022679    
   1.059253       1.095888       1.132647       1.169562       1.206652    
   1.243917       1.281318       1.318766       1.356118       1.393238    
   1.430014       1.466343       1.502136       1.537320       1.571841    
   1.605680       1.638879       1.671543       1.703771       1.735668    
   1.767337       1.798902       1.830499       1.862307       1.894551    
   1.927532       1.961709       1.997818       2.036191       2.076433    
   2.118149       2.161107       2.205139       2.250135       2.296003    
   2.342678       2.390104       2.438243       2.487062       2.536534    
   2.586638       2.637356       2.688678       2.740595       2.793094    
   2.846172       2.899827       2.954051       3.008844       3.064207    
   3.120139       3.176638       3.233706       3.291347       3.349561    
   3.408354       3.467722       3.527675       3.588212       3.649338    
   3.711055       3.773368       3.836285       3.899801       3.963929    
   4.028671       4.094029       4.160009       4.226618       4.293862    
   4.361751       4.430291       4.499444       4.568595       4.637135    
   4.705025       4.772269       4.838880       4.904863       4.970221    
   5.034964       5.099093       5.162612       5.225530       5.287845    
   5.349566       5.410693       5.471233       5.531187       5.590558    
   5.649353       5.707571       5.765214       5.822285       5.878787    
   5.934722       5.990088       6.044884       6.099113       6.152769    
   6.205849       6.258351       6.310272       6.361597       6.412319    
   6.462427       6.511903       6.560726       6.608870       6.656302    
   6.702981       6.748854       6.793857       6.837896       6.880864    
   6.922591       6.962841       7.001225       7.037347       7.071537    
   7.104531       7.136789       7.168613       7.200228       7.231807    
   7.263494       7.295411       7.327661       7.360343       7.393566    
   7.427428       7.461974       7.497184       7.533004       7.569362    
   7.606164       7.643311       7.680688       7.718164       7.755592    
   7.792884       7.830001       7.866939       7.903721       7.940381    
   7.976977       8.013581       8.050305       8.087303       8.124761    
   8.162794       8.201456       8.240769       8.280744       8.321397    
   8.362786       8.405192       8.448634       8.493032       8.538209    
   8.583837       8.629425       8.674522       8.718827       8.762150    
   8.804385       8.845514       8.885429       8.924194       8.962244    
   9.000000     -3.7419209E-08  3.7944075E-02  7.6178186E-02  0.1151330    
  0.1552434      0.1965756      0.2390231      0.2825660      0.3271008    
  0.3724385      0.4182776      0.4641629      0.5096023      0.5542644    
  0.5979647      0.6406227      0.6822502      0.7231312      0.7633135    
