%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 3072
%  N_r                         =  399
%  N_theta                     = 3072
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 82500
%  Friction Reynolds number    = 1976.0
%  Friction coefficient        = 0.01836
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.1524457270E+04    0.2503924167E+02   -0.9403458961E+00    0.1204170852E+01    0.5903866352E+00    0.6344899663E+00    0.2288222662E+00    0.1163871711E+01
    0.1530669634E+04    0.2505249440E+02   -0.9386534355E+00    0.1194484281E+01    0.5880912067E+00    0.6311128678E+00    0.2256819186E+00    0.1153199423E+01
    0.1536888242E+04    0.2506562540E+02   -0.9369692771E+00    0.1184895356E+01    0.5858106586E+00    0.6277354330E+00    0.2225383672E+00    0.1142610468E+01
    0.1543113083E+04    0.2507862889E+02   -0.9352934480E+00    0.1175400473E+01    0.5835453680E+00    0.6243592698E+00    0.2193957502E+00    0.1132096532E+01
    0.1549344144E+04    0.2509150142E+02   -0.9336257339E+00    0.1165985286E+01    0.5812954579E+00    0.6209983285E+00    0.2162536039E+00    0.1121651050E+01
    0.1555581413E+04    0.2510423848E+02   -0.9319662177E+00    0.1156666020E+01    0.5790611745E+00    0.6176618117E+00    0.2131109158E+00    0.1111278957E+01
    0.1561824878E+04    0.2511683169E+02   -0.9303155865E+00    0.1147474235E+01    0.5768433980E+00    0.6143454149E+00    0.2099693323E+00    0.1100992404E+01
    0.1568074527E+04    0.2512927000E+02   -0.9286756607E+00    0.1138420002E+01    0.5746442334E+00    0.6110417257E+00    0.2068303972E+00    0.1090803252E+01
    0.1574330347E+04    0.2514154571E+02   -0.9270491207E+00    0.1129492732E+01    0.5724666480E+00    0.6077490294E+00    0.2036914019E+00    0.1080718749E+01
    0.1580592327E+04    0.2515365674E+02   -0.9254379097E+00    0.1120676672E+01    0.5703129543E+00    0.6044730510E+00    0.2005467004E+00    0.1070737373E+01
    0.1586860455E+04    0.2516560166E+02   -0.9238426036E+00    0.1111950764E+01    0.5681840674E+00    0.6012233040E+00    0.1973927794E+00    0.1060852771E+01
    0.1593134718E+04    0.2517737760E+02   -0.9222627495E+00    0.1103296082E+01    0.5660797459E+00    0.5980073317E+00    0.1942299594E+00    0.1051063534E+01
    0.1599415104E+04    0.2518898073E+02   -0.9206975898E+00    0.1094718333E+01    0.5639994838E+00    0.5948226974E+00    0.1910599303E+00    0.1041375878E+01
    0.1605701603E+04    0.2520040577E+02   -0.9191476751E+00    0.1086241897E+01    0.5619442132E+00    0.5916569063E+00    0.1878836780E+00    0.1031802163E+01
    0.1611994202E+04    0.2521164843E+02   -0.9176151351E+00    0.1077884722E+01    0.5599166638E+00    0.5884953204E+00    0.1847017429E+00    0.1022355155E+01
    0.1618292890E+04    0.2522270919E+02   -0.9161016350E+00    0.1069649832E+01    0.5579193315E+00    0.5853339104E+00    0.1815157015E+00    0.1013041693E+01
    0.1624597654E+04    0.2523358760E+02   -0.9146066496E+00    0.1061530796E+01    0.5559525115E+00    0.5821863215E+00    0.1783280704E+00    0.1003859537E+01
    0.1630908483E+04    0.2524427823E+02   -0.9131275553E+00    0.1053521713E+01    0.5540140511E+00    0.5790818483E+00    0.1751404521E+00    0.9947960137E+00
    0.1637225367E+04    0.2525477653E+02   -0.9116607358E+00    0.1045630297E+01    0.5521003074E+00    0.5760488853E+00    0.1719535612E+00    0.9858361686E+00
    0.1643548292E+04    0.2526508225E+02   -0.9102033791E+00    0.1037877974E+01    0.5502079973E+00    0.5730987702E+00    0.1687680280E+00    0.9769773720E+00
    0.1649877249E+04    0.2527519821E+02   -0.9087550177E+00    0.1030274806E+01    0.5483359441E+00    0.5702286667E+00    0.1655838345E+00    0.9682364963E+00
    0.1656212225E+04    0.2528512782E+02   -0.9073169036E+00    0.1022814114E+01    0.5464847324E+00    0.5674338645E+00    0.1623997379E+00    0.9596366643E+00
    0.1662553209E+04    0.2529487423E+02   -0.9058906672E+00    0.1015482041E+01    0.5446554652E+00    0.5647131822E+00    0.1592126001E+00    0.9511904755E+00
    0.1668900190E+04    0.2530444319E+02   -0.9044781683E+00    0.1008251009E+01    0.5428494796E+00    0.5620601643E+00    0.1560168621E+00    0.9429064564E+00
    0.1675253157E+04    0.2531384446E+02   -0.9030813396E+00    0.1001083848E+01    0.5410682382E+00    0.5594692558E+00    0.1528066993E+00    0.9347966831E+00
    0.1681612098E+04    0.2532308586E+02   -0.9017015868E+00    0.9939624399E+00    0.5393127017E+00    0.5569391319E+00    0.1495811460E+00    0.9268717188E+00
    0.1687977003E+04    0.2533216657E+02   -0.9003388082E+00    0.9868992725E+00    0.5375823295E+00    0.5544762702E+00    0.1463458956E+00    0.9191352090E+00
    0.1694347860E+04    0.2534108296E+02   -0.8989913367E+00    0.9799196696E+00    0.5358749127E+00    0.5520902448E+00    0.1431090625E+00    0.9115845146E+00
    0.1700724659E+04    0.2534983662E+02   -0.8976581719E+00    0.9730391088E+00    0.5341887715E+00    0.5497718085E+00    0.1398767634E+00    0.9042184787E+00
    0.1707107387E+04    0.2535843152E+02   -0.8963413622E+00    0.9662619822E+00    0.5325254762E+00    0.5475002978E+00    0.1366509881E+00    0.8970396865E+00
    0.1713496036E+04    0.2536686948E+02   -0.8950456123E+00    0.9595827617E+00    0.5308896002E+00    0.5452644614E+00    0.1334288240E+00    0.8900459107E+00
    0.1719890593E+04    0.2537514952E+02   -0.8937756474E+00    0.9530004897E+00    0.5292860441E+00    0.5430584233E+00    0.1302035781E+00    0.8832270467E+00
    0.1726291048E+04    0.2538326982E+02   -0.8925345481E+00    0.9465320020E+00    0.5277183910E+00    0.5408787437E+00    0.1269686244E+00    0.8765738881E+00
    0.1732697390E+04    0.2539122796E+02   -0.8913243289E+00    0.9402004809E+00    0.5261893288E+00    0.5387226755E+00    0.1237219567E+00    0.8700856182E+00
    0.1739109608E+04    0.2539901808E+02   -0.8901463623E+00    0.9340278255E+00    0.5247011091E+00    0.5365874863E+00    0.1204667996E+00    0.8637638707E+00
    0.1745527692E+04    0.2540663077E+02   -0.8890010133E+00    0.9280357914E+00    0.5232551605E+00    0.5344732392E+00    0.1172085943E+00    0.8576108440E+00
    0.1751951631E+04    0.2541405819E+02   -0.8878870227E+00    0.9222339884E+00    0.5218512469E+00    0.5323906713E+00    0.1139526291E+00    0.8516311148E+00
    0.1758381415E+04    0.2542129513E+02   -0.8868009579E+00    0.9166226021E+00    0.5204867606E+00    0.5303451308E+00    0.1107020513E+00    0.8458274782E+00
    0.1764817032E+04    0.2542833861E+02   -0.8857377646E+00    0.9112064516E+00    0.5191573987E+00    0.5283372680E+00    0.1074550164E+00    0.8401948527E+00
    0.1771258473E+04    0.2543519080E+02   -0.8846930245E+00    0.9059840192E+00    0.5178593517E+00    0.5263696007E+00    0.1042059126E+00    0.8347230379E+00
    0.1777705728E+04    0.2544185485E+02   -0.8836647497E+00    0.9009437238E+00    0.5165912160E+00    0.5244331602E+00    0.1009505466E+00    0.8294071876E+00
    0.1784158785E+04    0.2544833139E+02   -0.8826531538E+00    0.8960615606E+00    0.5153542090E+00    0.5225144070E+00    0.9768670816E-01    0.8242524929E+00
    0.1790617634E+04    0.2545461903E+02   -0.8816597230E+00    0.8913012796E+00    0.5141512297E+00    0.5206144134E+00    0.9441246722E-01    0.8192695265E+00
    0.1797082266E+04    0.2546071329E+02   -0.8806864127E+00    0.8866429250E+00    0.5129857604E+00    0.5187498620E+00    0.9112946501E-01    0.8144664361E+00
    0.1803552669E+04    0.2546661120E+02   -0.8797353053E+00    0.8820873409E+00    0.5118610954E+00    0.5169378748E+00    0.8784387613E-01    0.8098462802E+00
    0.1810028834E+04    0.2547231442E+02   -0.8788080490E+00    0.8776313776E+00    0.5107797173E+00    0.5151914869E+00    0.8455926191E-01    0.8054087740E+00
    0.1816510751E+04    0.2547782106E+02   -0.8779046815E+00    0.8732698413E+00    0.5097422449E+00    0.5135183053E+00    0.8127158989E-01    0.8011513399E+00
    0.1822998409E+04    0.2548312388E+02   -0.8770226988E+00    0.8690170011E+00    0.5087464738E+00    0.5119290714E+00    0.7797404104E-01    0.7970648557E+00
    0.1829491798E+04    0.2548821335E+02   -0.8761581436E+00    0.8649080790E+00    0.5077883041E+00    0.5104272738E+00    0.7466453827E-01    0.7931369743E+00
    0.1835990908E+04    0.2549308154E+02   -0.8753081682E+00    0.8609452264E+00    0.5068644255E+00    0.5090128695E+00    0.7134875485E-01    0.7893598416E+00
    0.1842495730E+04    0.2549772719E+02   -0.8744730297E+00    0.8571055208E+00    0.5059744500E+00    0.5076816028E+00    0.6803843741E-01    0.7857389885E+00
    0.1849006254E+04    0.2550215128E+02   -0.8736556880E+00    0.8533909025E+00    0.5051208491E+00    0.5064307416E+00    0.6474501004E-01    0.7822871525E+00
    0.1855522468E+04    0.2550635208E+02   -0.8728603862E+00    0.8498187300E+00    0.5043075127E+00    0.5052629811E+00    0.6147188501E-01    0.7790106113E+00
    0.1862044365E+04    0.2551032701E+02   -0.8720913179E+00    0.8464104575E+00    0.5035384505E+00    0.5041769414E+00    0.5821242639E-01    0.7759044754E+00
    0.1868571933E+04    0.2551407899E+02   -0.8713503657E+00    0.8431658408E+00    0.5028155134E+00    0.5031754694E+00    0.5495415578E-01    0.7729529157E+00
    0.1875105164E+04    0.2551761181E+02   -0.8706351386E+00    0.8400780710E+00    0.5021360000E+00    0.5022686484E+00    0.5168385492E-01    0.7701357004E+00
    0.1881644046E+04    0.2552093363E+02   -0.8699406713E+00    0.8371408605E+00    0.5014940853E+00    0.5014519289E+00    0.4839327162E-01    0.7674405412E+00
    0.1888188572E+04    0.2552404984E+02   -0.8692625561E+00    0.8343545903E+00    0.5008846264E+00    0.5007075894E+00    0.4508101377E-01    0.7648760950E+00
    0.1894738730E+04    0.2552696394E+02   -0.8685967771E+00    0.8317109271E+00    0.5003034061E+00    0.5000258901E+00    0.4175055888E-01    0.7624607313E+00
    0.1901294512E+04    0.2552966370E+02   -0.8679372618E+00    0.8292138331E+00    0.4997454659E+00    0.4993773602E+00    0.3840785709E-01    0.7601984963E+00
    0.1907855908E+04    0.2553214079E+02   -0.8672746041E+00    0.8268627540E+00    0.4992056893E+00    0.4987167845E+00    0.3506199986E-01    0.7580799606E+00
    0.1914422908E+04    0.2553436730E+02   -0.8665949476E+00    0.8247089364E+00    0.4986789628E+00    0.4980157710E+00    0.3172102086E-01    0.7560992066E+00
    0.1920995503E+04    0.2553635990E+02   -0.8658773799E+00    0.8227479933E+00    0.4981558092E+00    0.4972956290E+00    0.2839432160E-01    0.7542552264E+00
    0.1927573684E+04    0.2553808474E+02   -0.8650930306E+00    0.8210338455E+00    0.4976234183E+00    0.4965149456E+00    0.2508154117E-01    0.7525445810E+00
    0.1934157440E+04    0.2553960858E+02   -0.8642010762E+00    0.8195064669E+00    0.4970644400E+00    0.4956753401E+00    0.2178576313E-01    0.7509616558E+00
    0.1940746763E+04    0.2554082713E+02   -0.8631429532E+00    0.8182565868E+00    0.4964639463E+00    0.4946539330E+00    0.1848960232E-01    0.7494960598E+00
    0.1947341644E+04    0.2554196690E+02   -0.8618219099E+00    0.8170383308E+00    0.4957835545E+00    0.4936128028E+00    0.1520873248E-01    0.7481050473E+00
    0.1953942072E+04    0.2554262147E+02   -0.8600922868E+00    0.8161604103E+00    0.4950014490E+00    0.4922242488E+00    0.1187557963E-01    0.7467127520E+00
    0.1960548039E+04    0.2554383777E+02   -0.8576771989E+00    0.8150652390E+00    0.4939778484E+00    0.4911615345E+00    0.8612932528E-02    0.7451620164E+00
    0.1967159536E+04    0.2554368177E+02   -0.8540848485E+00    0.8149108183E+00    0.4928920460E+00    0.4890004787E+00    0.4814946893E-02    0.7432136850E+00
    0.1973776554E+04    0.2555273086E+02   -0.8482062257E+00    0.8190500897E+00    0.4919412579E+00    0.4885450634E+00                 NaN    0.7407970673E+00
