%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 4608
%  N_r                         =  540
%  N_theta                     = 4608
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 133000
%  Friction Reynolds number    = 3028.1
%  Friction coefficient        = 0.01659
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.2540721816E+04    0.2623075993E+02   -0.9554827703E+00    0.1045629722E+01    0.5856123942E+00    0.6109881409E+00    0.1608366234E+00    0.1023526237E+01
    0.2547890875E+04    0.2623755002E+02   -0.9546356099E+00    0.1039766964E+01    0.5844003051E+00    0.6090531198E+00    0.1584710427E+00    0.1017677919E+01
    0.2555064955E+04    0.2624426412E+02   -0.9538021104E+00    0.1033962052E+01    0.5832068776E+00    0.6071680026E+00    0.1561015793E+00    0.1011882386E+01
    0.2562244050E+04    0.2625089940E+02   -0.9529808031E+00    0.1028202895E+01    0.5820302626E+00    0.6053423218E+00    0.1537263463E+00    0.1006129073E+01
    0.2569428152E+04    0.2625745709E+02   -0.9521702797E+00    0.1022480180E+01    0.5808685201E+00    0.6035688873E+00    0.1513434450E+00    0.1000420700E+01
    0.2576617254E+04    0.2626393938E+02   -0.9513700143E+00    0.1016793138E+01    0.5797208302E+00    0.6018228625E+00    0.1489535003E+00    0.9947707681E+00
    0.2583811350E+04    0.2627034322E+02   -0.9505799293E+00    0.1011152359E+01    0.5785871785E+00    0.6000917370E+00    0.1465605371E+00    0.9891899842E+00
    0.2591010432E+04    0.2627666264E+02   -0.9497999093E+00    0.1005569949E+01    0.5774675286E+00    0.5983876262E+00    0.1441692121E+00    0.9836800077E+00
    0.2598214494E+04    0.2628289441E+02   -0.9490297114E+00    0.1000055576E+01    0.5763614477E+00    0.5967222012E+00    0.1417826076E+00    0.9782436710E+00
    0.2605423529E+04    0.2628903889E+02   -0.9482681741E+00    0.9946148919E+00    0.5752675378E+00    0.5950868489E+00    0.1394021692E+00    0.9728851729E+00
    0.2612637530E+04    0.2629509627E+02   -0.9475131246E+00    0.9892498564E+00    0.5741836702E+00    0.5934613966E+00    0.1370274721E+00    0.9676019671E+00
    0.2619856490E+04    0.2630106642E+02   -0.9467633084E+00    0.9839681615E+00    0.5731088557E+00    0.5918334631E+00    0.1346548814E+00    0.9623910129E+00
    0.2627080403E+04    0.2630695128E+02   -0.9460196013E+00    0.9787818919E+00    0.5720443402E+00    0.5901950698E+00    0.1322782445E+00    0.9572602846E+00
    0.2634309261E+04    0.2631275197E+02   -0.9452843008E+00    0.9736999631E+00    0.5709929326E+00    0.5885420770E+00    0.1298928686E+00    0.9522249623E+00
    0.2641543059E+04    0.2631846859E+02   -0.9445600972E+00    0.9687132972E+00    0.5699579258E+00    0.5868821790E+00    0.1274985871E+00    0.9472916311E+00
    0.2648781788E+04    0.2632410335E+02   -0.9438489857E+00    0.9637987438E+00    0.5689418306E+00    0.5852364477E+00    0.1250991922E+00    0.9424556339E+00
    0.2656025444E+04    0.2632965887E+02   -0.9431522690E+00    0.9589442502E+00    0.5679462191E+00    0.5836219800E+00    0.1226988012E+00    0.9377115146E+00
    0.2663274018E+04    0.2633513607E+02   -0.9424720101E+00    0.9541475891E+00    0.5669733139E+00    0.5820330555E+00    0.1202989195E+00    0.9330610419E+00
    0.2670527505E+04    0.2634053132E+02   -0.9418110242E+00    0.9493991403E+00    0.5660262268E+00    0.5804590906E+00    0.1178998217E+00    0.9285128130E+00
    0.2677785897E+04    0.2634583557E+02   -0.9411708607E+00    0.9447005143E+00    0.5651070418E+00    0.5788974736E+00    0.1155026895E+00    0.9240723648E+00
    0.2685049188E+04    0.2635104352E+02   -0.9405508495E+00    0.9400738542E+00    0.5642156768E+00    0.5773573193E+00    0.1131086847E+00    0.9197356872E+00
    0.2692317372E+04    0.2635615704E+02   -0.9399492784E+00    0.9355307186E+00    0.5633508009E+00    0.5758455159E+00    0.1107168857E+00    0.9154931284E+00
    0.2699590442E+04    0.2636117797E+02   -0.9393644600E+00    0.9310701740E+00    0.5625110685E+00    0.5743532565E+00    0.1083234981E+00    0.9113310053E+00
    0.2706868392E+04    0.2636610619E+02   -0.9387945520E+00    0.9266870151E+00    0.5616952045E+00    0.5728790161E+00    0.1059240983E+00    0.9072365113E+00
    0.2714151214E+04    0.2637094039E+02   -0.9382378275E+00    0.9223779429E+00    0.5609019468E+00    0.5714386260E+00    0.1035174413E+00    0.9032043595E+00
    0.2721438903E+04    0.2637567731E+02   -0.9376932603E+00    0.9181432799E+00    0.5601301632E+00    0.5700475972E+00    0.1011051799E+00    0.8992339200E+00
    0.2728731452E+04    0.2638031563E+02   -0.9371596666E+00    0.9139790262E+00    0.5593782863E+00    0.5687167348E+00    0.9868899370E-01    0.8953148851E+00
    0.2736028854E+04    0.2638485558E+02   -0.9366356660E+00    0.9098821717E+00    0.5586443861E+00    0.5674514358E+00    0.9627065233E-01    0.8914346089E+00
    0.2743331104E+04    0.2638929324E+02   -0.9361205314E+00    0.9058511196E+00    0.5579270031E+00    0.5662423837E+00    0.9385298338E-01    0.8875942452E+00
    0.2750638194E+04    0.2639362198E+02   -0.9356142758E+00    0.9018877599E+00    0.5572256168E+00    0.5650766539E+00    0.9143874386E-01    0.8838026117E+00
    0.2757950119E+04    0.2639783599E+02   -0.9351177316E+00    0.8979974611E+00    0.5565408667E+00    0.5639465611E+00    0.8902870561E-01    0.8800706307E+00
    0.2765266872E+04    0.2640192966E+02   -0.9346323269E+00    0.8941709526E+00    0.5558740632E+00    0.5628557039E+00    0.8662152017E-01    0.8764102000E+00
    0.2772588446E+04    0.2640589779E+02   -0.9341593881E+00    0.8903904865E+00    0.5552262403E+00    0.5618078865E+00    0.8421618962E-01    0.8728365384E+00
    0.2779914836E+04    0.2640973786E+02   -0.9336994559E+00    0.8866563776E+00    0.5545976701E+00    0.5607960744E+00    0.8181305925E-01    0.8693649221E+00
    0.2787246035E+04    0.2641345232E+02   -0.9332519685E+00    0.8829749143E+00    0.5539877408E+00    0.5598103029E+00    0.7941076403E-01    0.8660032218E+00
    0.2794582036E+04    0.2641704702E+02   -0.9328148684E+00    0.8793424363E+00    0.5533945608E+00    0.5588516938E+00    0.7700478930E-01    0.8627436120E+00
    0.2801922835E+04    0.2642052962E+02   -0.9323851750E+00    0.8757561993E+00    0.5528151969E+00    0.5579304487E+00    0.7459192081E-01    0.8595692983E+00
    0.2809268423E+04    0.2642390484E+02   -0.9319612602E+00    0.8722280327E+00    0.5522476058E+00    0.5570539065E+00    0.7217379301E-01    0.8564782960E+00
    0.2816618796E+04    0.2642716972E+02   -0.9315437572E+00    0.8687776395E+00    0.5516915868E+00    0.5562257375E+00    0.6975337822E-01    0.8534885506E+00
    0.2823973947E+04    0.2643031742E+02   -0.9311340430E+00    0.8654165401E+00    0.5511475278E+00    0.5554484608E+00    0.6733051477E-01    0.8506134689E+00
    0.2831333869E+04    0.2643334676E+02   -0.9307333176E+00    0.8621415341E+00    0.5506156015E+00    0.5547186786E+00    0.6490333147E-01    0.8478546127E+00
    0.2838698557E+04    0.2643626566E+02   -0.9303428828E+00    0.8589342996E+00    0.5500961105E+00    0.5540286492E+00    0.6247161110E-01    0.8452152194E+00
    0.2846068004E+04    0.2643908257E+02   -0.9299637744E+00    0.8557882677E+00    0.5495893141E+00    0.5533713338E+00    0.6003584700E-01    0.8427002047E+00
    0.2853442205E+04    0.2644180075E+02   -0.9295966954E+00    0.8527200452E+00    0.5490951835E+00    0.5527488585E+00    0.5759699644E-01    0.8403124706E+00
    0.2860821153E+04    0.2644441609E+02   -0.9292429598E+00    0.8497501424E+00    0.5486140498E+00    0.5521663685E+00    0.5515955531E-01    0.8380542372E+00
    0.2868204842E+04    0.2644691989E+02   -0.9289043027E+00    0.8468826006E+00    0.5481466187E+00    0.5516147412E+00    0.5273005510E-01    0.8359257406E+00
    0.2875593266E+04    0.2644930601E+02   -0.9285819036E+00    0.8441126155E+00    0.5476936031E+00    0.5510780063E+00    0.5031049051E-01    0.8339261415E+00
    0.2882986420E+04    0.2645156812E+02   -0.9282771142E+00    0.8414548115E+00    0.5472566414E+00    0.5505439876E+00    0.4789487508E-01    0.8320526556E+00
    0.2890384296E+04    0.2645369897E+02   -0.9279921279E+00    0.8389308079E+00    0.5468390931E+00    0.5499930783E+00    0.4547352052E-01    0.8302984591E+00
    0.2897786890E+04    0.2645569117E+02   -0.9277285031E+00    0.8365365764E+00    0.5464452230E+00    0.5493989862E+00    0.4303922179E-01    0.8286526363E+00
    0.2905194194E+04    0.2645754462E+02   -0.9274850473E+00    0.8342515894E+00    0.5460781283E+00    0.5487580482E+00    0.4059022505E-01    0.8270953690E+00
    0.2912606204E+04    0.2645927023E+02   -0.9272568715E+00    0.8320776838E+00    0.5457372583E+00    0.5481063914E+00    0.3812973846E-01    0.8255968427E+00
    0.2920022913E+04    0.2646088679E+02   -0.9270371323E+00    0.8300248675E+00    0.5454181641E+00    0.5474873412E+00    0.3566409859E-01    0.8241398313E+00
    0.2927444315E+04    0.2646240188E+02   -0.9268188936E+00    0.8280935436E+00    0.5451148351E+00    0.5469011448E+00    0.3320197722E-01    0.8227337675E+00
    0.2934870404E+04    0.2646382210E+02   -0.9265938477E+00    0.8262667391E+00    0.5448205684E+00    0.5463268159E+00    0.3075200834E-01    0.8213987229E+00
    0.2942301175E+04    0.2646514617E+02   -0.9263509773E+00    0.8245512436E+00    0.5445272973E+00    0.5457467319E+00    0.2831469357E-01    0.8201469518E+00
    0.2949736622E+04    0.2646638638E+02   -0.9260773148E+00    0.8229649391E+00    0.5442263568E+00    0.5451474739E+00    0.2588479729E-01    0.8189698330E+00
    0.2957176738E+04    0.2646752858E+02   -0.9257594117E+00    0.8215599646E+00    0.5439111919E+00    0.5445044168E+00    0.2345436095E-01    0.8178428771E+00
    0.2964621518E+04    0.2646858342E+02   -0.9253821280E+00    0.8203337116E+00    0.5435752762E+00    0.5438392354E+00    0.2101216150E-01    0.8167427754E+00
    0.2972070957E+04    0.2646951384E+02   -0.9249258881E+00    0.8193277764E+00    0.5432098522E+00    0.5431400641E+00    0.1854205036E-01    0.8156510019E+00
    0.2979525047E+04    0.2647037443E+02   -0.9243638437E+00    0.8184543676E+00    0.5427999033E+00    0.5424425806E+00    0.1605019153E-01    0.8145445321E+00
    0.2986983784E+04    0.2647105926E+02   -0.9236629094E+00    0.8177146694E+00    0.5423369460E+00    0.5416163765E+00    0.1354713779E-01    0.8134104109E+00
    0.2994447162E+04    0.2647172831E+02   -0.9227687373E+00    0.8168727533E+00    0.5417984141E+00    0.5408125705E+00    0.1106732121E-01    0.8122375178E+00
    0.3001915175E+04    0.2647204731E+02   -0.9215939975E+00    0.8161423952E+00    0.5411792481E+00    0.5397071882E+00    0.8582918496E-02    0.8110019133E+00
    0.3009387817E+04    0.2647274648E+02   -0.9199566146E+00    0.8152013262E+00    0.5403620986E+00    0.5389534082E+00    0.6174079896E-02    0.8096217844E+00
    0.3016865083E+04    0.2647242830E+02   -0.9175157531E+00    0.8147494935E+00    0.5394240879E+00    0.5372588724E+00    0.3520841646E-02    0.8079428352E+00
    0.3024346967E+04    0.2647750170E+02   -0.9134982637E+00    0.8157847472E+00    0.5385328403E+00    0.5363965986E+00                 NaN    0.8059585343E+00
