%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 9216
%  N_r                         =  910
%  N_theta                     = 9216
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 285000
%  Friction Reynolds number    = 6019.48
%  Friction coefficient        = 0.01428
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.5997517775E+03    0.2116967337E+02   -0.1371848708E+01    0.4995102415E+01    0.1273306613E+01    0.1950224159E+01    0.8954554636E+00    0.6456900128E+01
    0.6047475338E+03    0.2119279839E+02   -0.1372014434E+01    0.4986033255E+01    0.1272823755E+01    0.1946795301E+01    0.8946426535E+00    0.6438102713E+01
    0.6097532215E+03    0.2121578544E+02   -0.1372179322E+01    0.4976983190E+01    0.1272341260E+01    0.1943374123E+01    0.8938289968E+00    0.6419448652E+01
    0.6147688033E+03    0.2123863839E+02   -0.1372343042E+01    0.4967947149E+01    0.1271858787E+01    0.1939963605E+01    0.8930147575E+00    0.6400943196E+01
    0.6197942420E+03    0.2126136047E+02   -0.1372503622E+01    0.4958919271E+01    0.1271374362E+01    0.1936565625E+01    0.8922005660E+00    0.6382576639E+01
    0.6248294995E+03    0.2128395445E+02   -0.1372657940E+01    0.4949903906E+01    0.1270884882E+01    0.1933174803E+01    0.8913869889E+00    0.6364324829E+01
    0.6298745398E+03    0.2130642272E+02   -0.1372803279E+01    0.4940907935E+01    0.1270387633E+01    0.1929789053E+01    0.8905739662E+00    0.6346163590E+01
    0.6349293256E+03    0.2132876720E+02   -0.1372938126E+01    0.4931932696E+01    0.1269881062E+01    0.1926412945E+01    0.8897605818E+00    0.6328074497E+01
    0.6399938212E+03    0.2135099063E+02   -0.1373062119E+01    0.4922974210E+01    0.1269364801E+01    0.1923053384E+01    0.8889453088E+00    0.6310044831E+01
    0.6450679907E+03    0.2137309575E+02   -0.1373176171E+01    0.4914025527E+01    0.1268839762E+01    0.1919717370E+01    0.8881279809E+00    0.6292077421E+01
    0.6501517979E+03    0.2139508278E+02   -0.1373282046E+01    0.4905084916E+01    0.1268307699E+01    0.1916408249E+01    0.8873110183E+00    0.6274185436E+01
    0.6552452085E+03    0.2141695122E+02   -0.1373381428E+01    0.4896159562E+01    0.1267770262E+01    0.1913116948E+01    0.8864970754E+00    0.6256381564E+01
    0.6603481870E+03    0.2143870342E+02   -0.1373475023E+01    0.4887251691E+01    0.1267228123E+01    0.1909829070E+01    0.8856860239E+00    0.6238667657E+01
    0.6654606990E+03    0.2146034332E+02   -0.1373562040E+01    0.4878359655E+01    0.1266680525E+01    0.1906544909E+01    0.8848751024E+00    0.6221028536E+01
    0.6705827103E+03    0.2148187263E+02   -0.1373641034E+01    0.4869484610E+01    0.1266126083E+01    0.1903275227E+01    0.8840614068E+00    0.6203445013E+01
    0.6757141865E+03    0.2150329075E+02   -0.1373711493E+01    0.4860628367E+01    0.1265564277E+01    0.1900023189E+01    0.8832440384E+00    0.6185907975E+01
    0.6808550933E+03    0.2152459667E+02   -0.1373774377E+01    0.4851789924E+01    0.1264995975E+01    0.1896785029E+01    0.8824240864E+00    0.6168420537E+01
    0.6860053989E+03    0.2154579089E+02   -0.1373831019E+01    0.4842970261E+01    0.1264422442E+01    0.1893555813E+01    0.8816022042E+00    0.6150997610E+01
    0.6911650689E+03    0.2156687612E+02   -0.1373881929E+01    0.4834167563E+01    0.1263844202E+01    0.1890333300E+01    0.8807770150E+00    0.6133654006E+01
    0.6963340708E+03    0.2158785568E+02   -0.1373927055E+01    0.4825382172E+01    0.1263261266E+01    0.1887121888E+01    0.8799469131E+00    0.6116396518E+01
    0.7015123715E+03    0.2160873233E+02   -0.1373966743E+01    0.4816613669E+01    0.1262674004E+01    0.1883929541E+01    0.8791120096E+00    0.6099228860E+01
    0.7066999397E+03    0.2162950746E+02   -0.1374001652E+01    0.4807859086E+01    0.1262083051E+01    0.1880756198E+01    0.8782738549E+00    0.6082152240E+01
    0.7118967423E+03    0.2165018148E+02   -0.1374032046E+01    0.4799122385E+01    0.1261488675E+01    0.1877598377E+01    0.8774348741E+00    0.6065157907E+01
    0.7171027486E+03    0.2167075463E+02   -0.1374057700E+01    0.4790405884E+01    0.1260890637E+01    0.1874458443E+01    0.8765971442E+00    0.6048230401E+01
    0.7223179262E+03    0.2169122727E+02   -0.1374077960E+01    0.4781701543E+01    0.1260288252E+01    0.1871338143E+01    0.8757606840E+00    0.6031359321E+01
    0.7275422442E+03    0.2171160044E+02   -0.1374091835E+01    0.4773000357E+01    0.1259680483E+01    0.1868233352E+01    0.8749235349E+00    0.6014539411E+01
    0.7327756719E+03    0.2173187580E+02   -0.1374098348E+01    0.4764298057E+01    0.1259066324E+01    0.1865141234E+01    0.8740833326E+00    0.5997768350E+01
    0.7380181782E+03    0.2175205476E+02   -0.1374097165E+01    0.4755598806E+01    0.1258445428E+01    0.1862059229E+01    0.8732386020E+00    0.5981055763E+01
    0.7432697323E+03    0.2177213774E+02   -0.1374088920E+01    0.4746902441E+01    0.1257818421E+01    0.1858982684E+01    0.8723885875E+00    0.5964420177E+01
    0.7485303047E+03    0.2179212455E+02   -0.1374075052E+01    0.4738200043E+01    0.1257186733E+01    0.1855904717E+01    0.8715326045E+00    0.5947874053E+01
    0.7537998647E+03    0.2181201605E+02   -0.1374057499E+01    0.4729482467E+01    0.1256552274E+01    0.1852820749E+01    0.8706705255E+00    0.5931425234E+01
    0.7590783834E+03    0.2183181389E+02   -0.1374037827E+01    0.4720746311E+01    0.1255916612E+01    0.1849736006E+01    0.8698041561E+00    0.5915075268E+01
    0.7643658307E+03    0.2185151851E+02   -0.1374016534E+01    0.4712003937E+01    0.1255280334E+01    0.1846662697E+01    0.8689370565E+00    0.5898814694E+01
    0.7696621771E+03    0.2187113034E+02   -0.1373993373E+01    0.4703269323E+01    0.1254643263E+01    0.1843608821E+01    0.8680716026E+00    0.5882634866E+01
    0.7749673944E+03    0.2189065036E+02   -0.1373967583E+01    0.4694549097E+01    0.1254004653E+01    0.1840576389E+01    0.8672074122E+00    0.5866534045E+01
    0.7802814530E+03    0.2191007944E+02   -0.1373938155E+01    0.4685851313E+01    0.1253363477E+01    0.1837568524E+01    0.8663436669E+00    0.5850514847E+01
    0.7856043246E+03    0.2192941875E+02   -0.1373904481E+01    0.4677184382E+01    0.1252719082E+01    0.1834586377E+01    0.8654807390E+00    0.5834584264E+01
    0.7909359809E+03    0.2194866963E+02   -0.1373866491E+01    0.4668549138E+01    0.1252071315E+01    0.1831622939E+01    0.8646183451E+00    0.5818754563E+01
    0.7962763944E+03    0.2196783407E+02   -0.1373823869E+01    0.4659943939E+01    0.1251419811E+01    0.1828670171E+01    0.8637543248E+00    0.5803031519E+01
    0.8016255359E+03    0.2198691415E+02   -0.1373775946E+01    0.4651371340E+01    0.1250763929E+01    0.1825729096E+01    0.8628862661E+00    0.5787407229E+01
    0.8069833780E+03    0.2200591123E+02   -0.1373722729E+01    0.4642826688E+01    0.1250103679E+01    0.1822798952E+01    0.8620133648E+00    0.5771879470E+01
    0.8123498941E+03    0.2202482659E+02   -0.1373665006E+01    0.4634295218E+01    0.1249439803E+01    0.1819868601E+01    0.8611360260E+00    0.5756457282E+01
    0.8177250564E+03    0.2204366223E+02   -0.1373603145E+01    0.4625761973E+01    0.1248772673E+01    0.1816929343E+01    0.8602547616E+00    0.5741138499E+01
    0.8231088374E+03    0.2206241993E+02   -0.1373536752E+01    0.4617223189E+01    0.1248101980E+01    0.1813987122E+01    0.8593705903E+00    0.5725905666E+01
    0.8285012111E+03    0.2208110079E+02   -0.1373465971E+01    0.4608681381E+01    0.1247427899E+01    0.1811051124E+01    0.8584845517E+00    0.5710745531E+01
    0.8339021498E+03    0.2209970654E+02   -0.1373391866E+01    0.4600146112E+01    0.1246751443E+01    0.1808121177E+01    0.8575965042E+00    0.5695657632E+01
    0.8393116283E+03    0.2211823910E+02   -0.1373315008E+01    0.4591626103E+01    0.1246073201E+01    0.1805194479E+01    0.8567061120E+00    0.5680643798E+01
    0.8447296194E+03    0.2213669780E+02   -0.1373234890E+01    0.4583123525E+01    0.1245392700E+01    0.1802274830E+01    0.8558142819E+00    0.5665697651E+01
    0.8501560974E+03    0.2215508087E+02   -0.1373150491E+01    0.4574646445E+01    0.1244708932E+01    0.1799367433E+01    0.8549226658E+00    0.5650800677E+01
    0.8555910362E+03    0.2217338824E+02   -0.1373061005E+01    0.4566204251E+01    0.1244021058E+01    0.1796475270E+01    0.8540326634E+00    0.5635930497E+01
    0.8610344106E+03    0.2219161965E+02   -0.1372966253E+01    0.4557800371E+01    0.1243328846E+01    0.1793602026E+01    0.8531451288E+00    0.5621076000E+01
    0.8664861948E+03    0.2220977374E+02   -0.1372866626E+01    0.4549433471E+01    0.1242632658E+01    0.1790749540E+01    0.8522598104E+00    0.5606245899E+01
    0.8719463635E+03    0.2222785094E+02   -0.1372762887E+01    0.4541088677E+01    0.1241933236E+01    0.1787912674E+01    0.8513752733E+00    0.5591460237E+01
    0.8774148913E+03    0.2224585365E+02   -0.1372656088E+01    0.4532748700E+01    0.1241231597E+01    0.1785082442E+01    0.8504900440E+00    0.5576740123E+01
    0.8828917542E+03    0.2226378274E+02   -0.1372547296E+01    0.4524416349E+01    0.1240528834E+01    0.1782253036E+01    0.8496029899E+00    0.5562100096E+01
    0.8883769264E+03    0.2228163777E+02   -0.1372437465E+01    0.4516103776E+01    0.1239825959E+01    0.1779422052E+01    0.8487125978E+00    0.5547545167E+01
    0.8938703836E+03    0.2229942092E+02   -0.1372327086E+01    0.4507808608E+01    0.1239123476E+01    0.1776587772E+01    0.8478171498E+00    0.5533077349E+01
    0.8993721020E+03    0.2231713627E+02   -0.1372215756E+01    0.4499519621E+01    0.1238420989E+01    0.1773751042E+01    0.8469163394E+00    0.5518700898E+01
    0.9048820573E+03    0.2233478555E+02   -0.1372102546E+01    0.4491230483E+01    0.1237717572E+01    0.1770911112E+01    0.8460117228E+00    0.5504418877E+01
    0.9104002249E+03    0.2235237003E+02   -0.1371986300E+01    0.4482943002E+01    0.1237012068E+01    0.1768068699E+01    0.8451050808E+00    0.5490222613E+01
    0.9159265813E+03    0.2236989202E+02   -0.1371865640E+01    0.4474667495E+01    0.1236303108E+01    0.1765230750E+01    0.8441977046E+00    0.5476091477E+01
    0.9214611025E+03    0.2238735212E+02   -0.1371739417E+01    0.4466415937E+01    0.1235589545E+01    0.1762404805E+01    0.8432908169E+00    0.5462004053E+01
    0.9270037649E+03    0.2240474879E+02   -0.1371607186E+01    0.4458193415E+01    0.1234870913E+01    0.1759596552E+01    0.8423851246E+00    0.5447947516E+01
    0.9325545458E+03    0.2242207984E+02   -0.1371469045E+01    0.4449996034E+01    0.1234147302E+01    0.1756805488E+01    0.8414802625E+00    0.5433920535E+01
    0.9381134215E+03    0.2243934353E+02   -0.1371325376E+01    0.4441818131E+01    0.1233419078E+01    0.1754025257E+01    0.8405752888E+00    0.5419929426E+01
    0.9436803693E+03    0.2245654040E+02   -0.1371176489E+01    0.4433652623E+01    0.1232686515E+01    0.1751251382E+01    0.8396696000E+00    0.5405984344E+01
    0.9492553657E+03    0.2247367199E+02   -0.1371022121E+01    0.4425489302E+01    0.1231949329E+01    0.1748486489E+01    0.8387633704E+00    0.5392085826E+01
    0.9548383890E+03    0.2249073753E+02   -0.1370861759E+01    0.4417320853E+01    0.1231207031E+01    0.1745733407E+01    0.8378568036E+00    0.5378230194E+01
    0.9604294157E+03    0.2250773593E+02   -0.1370695422E+01    0.4409152192E+01    0.1230459633E+01    0.1742994026E+01    0.8369493350E+00    0.5364423266E+01
    0.9660284236E+03    0.2252466778E+02   -0.1370523640E+01    0.4400998126E+01    0.1229707624E+01    0.1740272385E+01    0.8360401541E+00    0.5350678008E+01
    0.9716353903E+03    0.2254153521E+02   -0.1370346955E+01    0.4392864239E+01    0.1228951535E+01    0.1737567826E+01    0.8351285921E+00    0.5337006334E+01
    0.9772502943E+03    0.2255834130E+02   -0.1370165539E+01    0.4384745041E+01    0.1228191523E+01    0.1734877363E+01    0.8342135208E+00    0.5323405489E+01
    0.9828731132E+03    0.2257508803E+02   -0.1369979211E+01    0.4376636243E+01    0.1227427422E+01    0.1732201842E+01    0.8332932399E+00    0.5309855617E+01
    0.9885038253E+03    0.2259177526E+02   -0.1369787932E+01    0.4368534125E+01    0.1226659143E+01    0.1729543036E+01    0.8323667490E+00    0.5296331178E+01
    0.9941424091E+03    0.2260840114E+02   -0.1369591418E+01    0.4360438256E+01    0.1225886381E+01    0.1726899111E+01    0.8314347502E+00    0.5282807701E+01
    0.9997888428E+03    0.2262496449E+02   -0.1369389158E+01    0.4352351533E+01    0.1225108665E+01    0.1724258702E+01    0.8304989528E+00    0.5269275478E+01
    0.1005443105E+04    0.2264146631E+02   -0.1369181194E+01    0.4344279292E+01    0.1224326048E+01    0.1721611735E+01    0.8295608013E+00    0.5255739533E+01
    0.1011105175E+04    0.2265790765E+02   -0.1368968086E+01    0.4336224183E+01    0.1223539096E+01    0.1718961709E+01    0.8286208479E+00    0.5242204044E+01
    0.1016775031E+04    0.2267428863E+02   -0.1368750547E+01    0.4328185966E+01    0.1222748567E+01    0.1716315918E+01    0.8276795912E+00    0.5228667404E+01
    0.1022452653E+04    0.2269060927E+02   -0.1368529296E+01    0.4320163138E+01    0.1221955197E+01    0.1713674887E+01    0.8267389974E+00    0.5215126979E+01
    0.1028138019E+04    0.2270686909E+02   -0.1368304942E+01    0.4312152007E+01    0.1221159571E+01    0.1711032421E+01    0.8258018815E+00    0.5201583960E+01
    0.1033831108E+04    0.2272306705E+02   -0.1368078090E+01    0.4304151701E+01    0.1220362254E+01    0.1708384661E+01    0.8248694139E+00    0.5188043803E+01
    0.1039531902E+04    0.2273920372E+02   -0.1367849242E+01    0.4296159543E+01    0.1219563729E+01    0.1705733326E+01    0.8239406099E+00    0.5174523276E+01
    0.1045240378E+04    0.2275528105E+02   -0.1367618336E+01    0.4288175227E+01    0.1218763947E+01    0.1703081005E+01    0.8230140669E+00    0.5161048186E+01
    0.1050956517E+04    0.2277130126E+02   -0.1367384740E+01    0.4280200856E+01    0.1217962302E+01    0.1700433039E+01    0.8220878795E+00    0.5147634642E+01
    0.1056680299E+04    0.2278726639E+02   -0.1367147763E+01    0.4272230652E+01    0.1217158086E+01    0.1697791704E+01    0.8211588686E+00    0.5134285474E+01
    0.1062411703E+04    0.2280317659E+02   -0.1366906815E+01    0.4264258707E+01    0.1216350709E+01    0.1695153849E+01    0.8202245367E+00    0.5120996421E+01
    0.1068150710E+04    0.2281903020E+02   -0.1366661649E+01    0.4256282993E+01    0.1215539934E+01    0.1692523152E+01    0.8192846244E+00    0.5107760839E+01
    0.1073897300E+04    0.2283482674E+02   -0.1366412532E+01    0.4248296687E+01    0.1214726023E+01    0.1689906297E+01    0.8183399048E+00    0.5094574365E+01
    0.1079651453E+04    0.2285056768E+02   -0.1366159882E+01    0.4240285518E+01    0.1213909388E+01    0.1687301828E+01    0.8173908153E+00    0.5081438080E+01
    0.1085413150E+04    0.2286625398E+02   -0.1365904026E+01    0.4232242788E+01    0.1213090375E+01    0.1684700848E+01    0.8164376366E+00    0.5068351198E+01
    0.1091182371E+04    0.2288188577E+02   -0.1365645167E+01    0.4224173562E+01    0.1212269161E+01    0.1682091210E+01    0.8154820115E+00    0.5055303232E+01
    0.1096959098E+04    0.2289746254E+02   -0.1365382751E+01    0.4216095995E+01    0.1211445204E+01    0.1679474321E+01    0.8145271770E+00    0.5042273836E+01
    0.1102743311E+04    0.2291298322E+02   -0.1365115650E+01    0.4208022907E+01    0.1210617437E+01    0.1676861701E+01    0.8135748594E+00    0.5029245866E+01
    0.1108534990E+04    0.2292844812E+02   -0.1364843571E+01    0.4199948128E+01    0.1209785560E+01    0.1674256623E+01    0.8126237047E+00    0.5016222684E+01
    0.1114334118E+04    0.2294385764E+02   -0.1364567538E+01    0.4191865142E+01    0.1208950529E+01    0.1671655541E+01    0.8116719498E+00    0.5003221734E+01
    0.1120140675E+04    0.2295921116E+02   -0.1364288906E+01    0.4183778751E+01    0.1208113669E+01    0.1669055177E+01    0.8107192525E+00    0.4990259463E+01
    0.1125954642E+04    0.2297450961E+02   -0.1364008531E+01    0.4175698497E+01    0.1207275872E+01    0.1666454753E+01    0.8097662523E+00    0.4977348547E+01
    0.1131776002E+04    0.2298975517E+02   -0.1363726723E+01    0.4167628695E+01    0.1206437451E+01    0.1663858668E+01    0.8088145677E+00    0.4964500631E+01
    0.1137604736E+04    0.2300494870E+02   -0.1363443129E+01    0.4159564425E+01    0.1205598065E+01    0.1661277995E+01    0.8078661640E+00    0.4951718372E+01
    0.1143440825E+04    0.2302008970E+02   -0.1363157175E+01    0.4151496772E+01    0.1204757125E+01    0.1658720654E+01    0.8069215559E+00    0.4938995063E+01
    0.1149284251E+04    0.2303517738E+02   -0.1362868522E+01    0.4143420164E+01    0.1203914245E+01    0.1656188515E+01    0.8059794791E+00    0.4926327507E+01
    0.1155134996E+04    0.2305021076E+02   -0.1362577061E+01    0.4135333788E+01    0.1203069296E+01    0.1653676625E+01    0.8050380646E+00    0.4913719815E+01
    0.1160993042E+04    0.2306518940E+02   -0.1362282635E+01    0.4127236083E+01    0.1202222105E+01    0.1651174612E+01    0.8040958255E+00    0.4901174516E+01
    0.1166858371E+04    0.2308011483E+02   -0.1361984495E+01    0.4119125928E+01    0.1201371938E+01    0.1648676899E+01    0.8031517718E+00    0.4888685831E+01
    0.1172730966E+04    0.2309499017E+02   -0.1361681376E+01    0.4111008992E+01    0.1200517553E+01    0.1646192955E+01    0.8022047663E+00    0.4876242418E+01
    0.1178610808E+04    0.2310981885E+02   -0.1361372211E+01    0.4102892351E+01    0.1199657900E+01    0.1643734139E+01    0.8012528703E+00    0.4863829177E+01
    0.1184497881E+04    0.2312460245E+02   -0.1361056749E+01    0.4094780167E+01    0.1198792715E+01    0.1641304809E+01    0.8002940445E+00    0.4851431604E+01
    0.1190392166E+04    0.2313934017E+02   -0.1360735696E+01    0.4086671071E+01    0.1197922649E+01    0.1638901250E+01    0.7993279993E+00    0.4839046357E+01
    0.1196293646E+04    0.2315403067E+02   -0.1360410128E+01    0.4078560674E+01    0.1197048678E+01    0.1636510879E+01    0.7983566862E+00    0.4826676696E+01
    0.1202202305E+04    0.2316867345E+02   -0.1360080376E+01    0.4070455649E+01    0.1196171065E+01    0.1634119555E+01    0.7973830662E+00    0.4814318317E+01
    0.1208118124E+04    0.2318326830E+02   -0.1359746040E+01    0.4062368061E+01    0.1195289426E+01    0.1631718783E+01    0.7964097965E+00    0.4801965987E+01
    0.1214041088E+04    0.2319781482E+02   -0.1359407193E+01    0.4054296266E+01    0.1194403820E+01    0.1629306597E+01    0.7954384043E+00    0.4789629466E+01
    0.1219971178E+04    0.2321231315E+02   -0.1359064452E+01    0.4046231452E+01    0.1193514885E+01    0.1626889181E+01    0.7944684834E+00    0.4777327108E+01
    0.1225908379E+04    0.2322676426E+02   -0.1358718354E+01    0.4038166769E+01    0.1192623195E+01    0.1624470927E+01    0.7934974035E+00    0.4765073399E+01
    0.1231852673E+04    0.2324116979E+02   -0.1358369104E+01    0.4030096434E+01    0.1191728975E+01    0.1622050785E+01    0.7925221793E+00    0.4752869753E+01
    0.1237804043E+04    0.2325553029E+02   -0.1358016613E+01    0.4022019107E+01    0.1190832144E+01    0.1619630532E+01    0.7915415510E+00    0.4740706890E+01
    0.1243762474E+04    0.2326984530E+02   -0.1357660834E+01    0.4013931814E+01    0.1189932669E+01    0.1617214728E+01    0.7905555424E+00    0.4728586203E+01
    0.1249727948E+04    0.2328411505E+02   -0.1357301923E+01    0.4005833932E+01    0.1189030731E+01    0.1614806027E+01    0.7895641008E+00    0.4716525960E+01
    0.1255700450E+04    0.2329834115E+02   -0.1356939851E+01    0.3997730233E+01    0.1188126318E+01    0.1612408390E+01    0.7885669486E+00    0.4704541413E+01
    0.1261679962E+04    0.2331252551E+02   -0.1356574089E+01    0.3989620876E+01    0.1187218905E+01    0.1610030813E+01    0.7875643059E+00    0.4692629586E+01
    0.1267666470E+04    0.2332666782E+02   -0.1356203956E+01    0.3981503879E+01    0.1186307793E+01    0.1607679420E+01    0.7865573545E+00    0.4680776726E+01
    0.1273659956E+04    0.2334076679E+02   -0.1355829219E+01    0.3973387974E+01    0.1185392689E+01    0.1605347939E+01    0.7855480941E+00    0.4668976606E+01
    0.1279660404E+04    0.2335482288E+02   -0.1355450382E+01    0.3965285042E+01    0.1184474045E+01    0.1603030115E+01    0.7845387392E+00    0.4657234513E+01
    0.1285667800E+04    0.2336883635E+02   -0.1355068528E+01    0.3957197914E+01    0.1183552901E+01    0.1600724412E+01    0.7835315117E+00    0.4645554375E+01
    0.1291682127E+04    0.2338280609E+02   -0.1354684750E+01    0.3949129659E+01    0.1182630324E+01    0.1598430300E+01    0.7825282485E+00    0.4633937185E+01
    0.1297703369E+04    0.2339673180E+02   -0.1354299627E+01    0.3941083126E+01    0.1181706874E+01    0.1596144152E+01    0.7815288988E+00    0.4622385187E+01
    0.1303731510E+04    0.2341061473E+02   -0.1353912993E+01    0.3933052947E+01    0.1180782392E+01    0.1593856637E+01    0.7805313364E+00    0.4610895497E+01
    0.1309766536E+04    0.2342445645E+02   -0.1353523777E+01    0.3925029997E+01    0.1179855856E+01    0.1591564105E+01    0.7795331888E+00    0.4599458095E+01
    0.1315808430E+04    0.2343825782E+02   -0.1353129998E+01    0.3917011938E+01    0.1178925325E+01    0.1589270788E+01    0.7785332732E+00    0.4588058514E+01
    0.1321857178E+04    0.2345201887E+02   -0.1352729495E+01    0.3909004890E+01    0.1177988637E+01    0.1586979276E+01    0.7775312178E+00    0.4576679099E+01
    0.1327912763E+04    0.2346574112E+02   -0.1352320740E+01    0.3901016707E+01    0.1177044234E+01    0.1584687226E+01    0.7765261084E+00    0.4565306825E+01
    0.1333975171E+04    0.2347942689E+02   -0.1351903043E+01    0.3893054576E+01    0.1176091419E+01    0.1582390244E+01    0.7755170626E+00    0.4553933282E+01
    0.1340044387E+04    0.2349307542E+02   -0.1351476817E+01    0.3885124693E+01    0.1175130614E+01    0.1580085083E+01    0.7745049873E+00    0.4542556267E+01
    0.1346120395E+04    0.2350668376E+02   -0.1351043694E+01    0.3877226201E+01    0.1174163442E+01    0.1577774373E+01    0.7734918046E+00    0.4531181816E+01
    0.1352203180E+04    0.2352025128E+02   -0.1350605865E+01    0.3869350720E+01    0.1173192084E+01    0.1575463460E+01    0.7724783090E+00    0.4519820038E+01
    0.1358292728E+04    0.2353377947E+02   -0.1350165080E+01    0.3861489141E+01    0.1172218272E+01    0.1573155137E+01    0.7714643551E+00    0.4508475193E+01
    0.1364389024E+04    0.2354726885E+02   -0.1349722473E+01    0.3853631473E+01    0.1171243168E+01    0.1570851371E+01    0.7704509905E+00    0.4497142697E+01
    0.1370492053E+04    0.2356071800E+02   -0.1349279235E+01    0.3845771923E+01    0.1170267962E+01    0.1568554459E+01    0.7694407973E+00    0.4485826778E+01
    0.1376601801E+04    0.2357412545E+02   -0.1348836599E+01    0.3837918381E+01    0.1169293909E+01    0.1566265903E+01    0.7684355512E+00    0.4474542549E+01
    0.1382718253E+04    0.2358749168E+02   -0.1348395581E+01    0.3830075730E+01    0.1168322025E+01    0.1563983369E+01    0.7674349381E+00    0.4463301161E+01
    0.1388841394E+04    0.2360081818E+02   -0.1347956690E+01    0.3822237551E+01    0.1167352810E+01    0.1561702084E+01    0.7664378709E+00    0.4452103996E+01
    0.1394971209E+04    0.2361410629E+02   -0.1347519900E+01    0.3814399779E+01    0.1166386210E+01    0.1559422078E+01    0.7654433435E+00    0.4440944521E+01
    0.1401107686E+04    0.2362735780E+02   -0.1347084951E+01    0.3806560491E+01    0.1165421950E+01    0.1557150316E+01    0.7644496223E+00    0.4429814899E+01
    0.1407250809E+04    0.2364057407E+02   -0.1346651679E+01    0.3798719059E+01    0.1164459859E+01    0.1554887658E+01    0.7634542076E+00    0.4418721734E+01
    0.1413400564E+04    0.2365375507E+02   -0.1346219786E+01    0.3790883360E+01    0.1163499649E+01    0.1552627318E+01    0.7624549840E+00    0.4407678028E+01
    0.1419556937E+04    0.2366690088E+02   -0.1345788521E+01    0.3783059142E+01    0.1162540617E+01    0.1550365264E+01    0.7614507275E+00    0.4396685814E+01
    0.1425719915E+04    0.2368001233E+02   -0.1345356990E+01    0.3775251391E+01    0.1161581911E+01    0.1548101256E+01    0.7604410115E+00    0.4385740107E+01
    0.1431889481E+04    0.2369309142E+02   -0.1344924406E+01    0.3767468055E+01    0.1160622724E+01    0.1545839060E+01    0.7594263450E+00    0.4374834702E+01
    0.1438065625E+04    0.2370614009E+02   -0.1344489980E+01    0.3759716240E+01    0.1159662289E+01    0.1543586566E+01    0.7584084313E+00    0.4363965178E+01
    0.1444248331E+04    0.2371915831E+02   -0.1344053553E+01    0.3751999098E+01    0.1158700452E+01    0.1541351805E+01    0.7573893726E+00    0.4353134587E+01
    0.1450437585E+04    0.2373214574E+02   -0.1343615899E+01    0.3744310548E+01    0.1157737901E+01    0.1539135125E+01    0.7563700200E+00    0.4342352972E+01
    0.1456633375E+04    0.2374510178E+02   -0.1343177765E+01    0.3736643411E+01    0.1156775319E+01    0.1536930705E+01    0.7553494545E+00    0.4331628553E+01
    0.1462835686E+04    0.2375802524E+02   -0.1342739290E+01    0.3728993918E+01    0.1155812851E+01    0.1534739238E+01    0.7543262411E+00    0.4320965933E+01
    0.1469044504E+04    0.2377091550E+02   -0.1342300139E+01    0.3721359880E+01    0.1154850162E+01    0.1532562615E+01    0.7533001673E+00    0.4310368726E+01
    0.1475259817E+04    0.2378377341E+02   -0.1341859621E+01    0.3713740236E+01    0.1153886561E+01    0.1530397871E+01    0.7522721772E+00    0.4299835233E+01
    0.1481481611E+04    0.2379659976E+02   -0.1341417013E+01    0.3706132311E+01    0.1152921289E+01    0.1528247014E+01    0.7512428930E+00    0.4289356389E+01
    0.1487709872E+04    0.2380939454E+02   -0.1340971783E+01    0.3698540436E+01    0.1151953805E+01    0.1526114915E+01    0.7502122508E+00    0.4278920885E+01
    0.1493944588E+04    0.2382215789E+02   -0.1340523856E+01    0.3690969542E+01    0.1150984037E+01    0.1523997299E+01    0.7491802557E+00    0.4268523298E+01
    0.1500185745E+04    0.2383488905E+02   -0.1340073854E+01    0.3683412514E+01    0.1150012602E+01    0.1521885076E+01    0.7481468788E+00    0.4258165154E+01
    0.1506433329E+04    0.2384758726E+02   -0.1339622676E+01    0.3675854198E+01    0.1149040378E+01    0.1519776403E+01    0.7471111868E+00    0.4247850060E+01
    0.1512687329E+04    0.2386025309E+02   -0.1339170612E+01    0.3668286835E+01    0.1148067657E+01    0.1517674772E+01    0.7460718562E+00    0.4237580142E+01
    0.1518947731E+04    0.2387288718E+02   -0.1338717161E+01    0.3660711966E+01    0.1147093947E+01    0.1515582177E+01    0.7450285229E+00    0.4227356538E+01
    0.1525214522E+04    0.2388549003E+02   -0.1338261285E+01    0.3653136124E+01    0.1146118195E+01    0.1513499779E+01    0.7439819780E+00    0.4217176531E+01
    0.1531487689E+04    0.2389806278E+02   -0.1337801765E+01    0.3645566395E+01    0.1145139174E+01    0.1511430867E+01    0.7429341609E+00    0.4207030920E+01
    0.1537767219E+04    0.2391060627E+02   -0.1337337888E+01    0.3638010873E+01    0.1144156149E+01    0.1509370739E+01    0.7418881360E+00    0.4196909743E+01
